Dist Code,Dist Name,Route Code,Route Name,Cust Code,Cust Name,Cust Channel,Cust Ref,Doc Date,Doc No,SO No,PO No,Doc Type,Cash Bill Ref No,Prd Code,Prd Description,Prd Category,Selling Type,Status,Qty,UOM,Default UOM Price,Gross Amt,Promo Disc Amt,Customer Disc Amt,Cust Group Disc,Tax Amt,Net Amt,Remark
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437413000119,LAI MAN SIN,GENERAL TRADE,300L/004,5/3/2024,INV0000004635,SO0000004682,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437413000119,LAI MAN SIN,GENERAL TRADE,300L/004,5/3/2024,INV0000004635,SO0000004682,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494016488,KESAVAN A/L GUNASEKAREN,GENERAL TRADE,300P/129,5/3/2024,INV0000004636,SO0000004681,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,23,PC,67.2,64.4,0,0,0,0,64.4,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494016488,KESAVAN A/L GUNASEKAREN,GENERAL TRADE,300P/129,5/3/2024,INV0000004636,SO0000004681,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494016488,KESAVAN A/L GUNASEKAREN,GENERAL TRADE,300P/129,5/3/2024,INV0000004636,SO0000004681,,Inv,,69566727,LIPTON PBAG KAW EK P80 24X(80X2.3G),Lipton,S,Confirmed,12,PC,218.4,109.2,0,0,0,0,109.2,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494016488,KESAVAN A/L GUNASEKAREN,GENERAL TRADE,300P/129,5/3/2024,INV0000004636,SO0000004681,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,22,PC,67.2,61.6,0,0,0,0,61.6,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494016488,KESAVAN A/L GUNASEKAREN,GENERAL TRADE,300P/129,5/3/2024,INV0000004636,SO0000004681,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,F,Confirmed,2,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494016488,KESAVAN A/L GUNASEKAREN,GENERAL TRADE,300P/129,5/3/2024,INV0000004636,SO0000004681,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,S,Confirmed,12,PC,218.4,109.2,0,0,0,0,109.2,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000249,HUP SENG SHOPPING CENTRE,GENERAL TRADE,3100/H13,5/3/2024,INV0000004642,SO0000004689,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,23,PC,67.2,64.4,0,0,0,0,64.4,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000249,HUP SENG SHOPPING CENTRE,GENERAL TRADE,3100/H13,5/3/2024,INV0000004642,SO0000004689,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,S,Confirmed,12,PC,218.4,109.2,0,0,0,0,109.2,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000249,HUP SENG SHOPPING CENTRE,GENERAL TRADE,3100/H13,5/3/2024,INV0000004642,SO0000004689,,Inv,,69566727,LIPTON PBAG KAW EK P80 24X(80X2.3G),Lipton,S,Confirmed,12,PC,218.4,109.2,0,0,0,0,109.2,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000249,HUP SENG SHOPPING CENTRE,GENERAL TRADE,3100/H13,5/3/2024,INV0000004642,SO0000004689,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104194024985,KK SHOPPING CENTRE,GENERAL TRADE,3100/K66,5/3/2024,INV0000004643,SO0000004690,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104194024985,KK SHOPPING CENTRE,GENERAL TRADE,3100/K66,5/3/2024,INV0000004643,SO0000004690,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,S,Confirmed,6,PC,218.4,54.6,0,0,0,0,54.6,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104194024985,KK SHOPPING CENTRE,GENERAL TRADE,3100/K66,5/3/2024,INV0000004643,SO0000004690,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104194024985,KK SHOPPING CENTRE,GENERAL TRADE,3100/K66,5/3/2024,INV0000004643,SO0000004690,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,23,PC,127.2,121.9,0,0,0,0,121.9,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104194024985,KK SHOPPING CENTRE,GENERAL TRADE,3100/K66,5/3/2024,INV0000004643,SO0000004690,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,23,PC,67.2,64.4,0,0,0,0,64.4,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9005705705704000310,PEMBORONG MAKANAN & MINUMAN CERIA,GENERAL TRADE,3100/P79,5/3/2024,INV0000004646,SO0000004693,,Inv,,21182542,LIPTON YELLOW LABEL SIP2 36X100X2G,Lipton,S,Confirmed,1,CS,536.4,536.4,0,0,0,0,536.4,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000676,HONG HONG MINI MARKET SDN BHD,GENERAL TRADE,3100/H18,5/3/2024,INV0000004647,SO0000004694,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,23,PC,127.2,121.9,0,0,0,0,121.9,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000676,HONG HONG MINI MARKET SDN BHD,GENERAL TRADE,3100/H18,5/3/2024,INV0000004647,SO0000004694,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000676,HONG HONG MINI MARKET SDN BHD,GENERAL TRADE,3100/H18,5/3/2024,INV0000004647,SO0000004694,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000676,HONG HONG MINI MARKET SDN BHD,GENERAL TRADE,3100/H18,5/3/2024,INV0000004647,SO0000004694,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,23,PC,67.2,64.4,0,0,0,0,64.4,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000676,HONG HONG MINI MARKET SDN BHD,GENERAL TRADE,3100/H18,5/3/2024,INV0000004647,SO0000004694,,Inv,,21182542,LIPTON YELLOW LABEL SIP2 36X100X2G,Lipton,S,Confirmed,12,PC,536.4,178.8,0,0,0,0,178.8,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000676,HONG HONG MINI MARKET SDN BHD,GENERAL TRADE,3100/H18,5/3/2024,INV0000004647,SO0000004694,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,F,Confirmed,2,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000676,HONG HONG MINI MARKET SDN BHD,GENERAL TRADE,3100/H18,5/3/2024,INV0000004647,SO0000004694,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,22,PC,127.2,116.6,0,0,0,0,116.6,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000720,SEON REE LOONG MINI MARKET,GENERAL TRADE,3100/S16,5/3/2024,INV0000004648,SO0000004696,,Inv,,21182542,LIPTON YELLOW LABEL SIP2 36X100X2G,Lipton,S,Confirmed,6,PC,536.4,89.4,0,0,0,0,89.4,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000720,SEON REE LOONG MINI MARKET,GENERAL TRADE,3100/S16,5/3/2024,INV0000004648,SO0000004696,,Inv,,21182545,LIPTON YELLOW LABEL SIP2 12X50X2G,Lipton,S,Confirmed,1,CS,103.68,103.68,0,0,0,0,103.68,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000720,SEON REE LOONG MINI MARKET,GENERAL TRADE,3100/S16,5/3/2024,INV0000004648,SO0000004696,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,S,Confirmed,23,PC,218.4,209.3,0,0,0,0,209.3,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000720,SEON REE LOONG MINI MARKET,GENERAL TRADE,3100/S16,5/3/2024,INV0000004648,SO0000004696,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000684,KEDAI RUNCIT FORHIN PERTANG,GENERAL TRADE,3100/K24,5/3/2024,INV0000004650,SO0000004698,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,23,PC,67.2,64.4,0,0,0,0,64.4,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000684,KEDAI RUNCIT FORHIN PERTANG,GENERAL TRADE,3100/K24,5/3/2024,INV0000004650,SO0000004698,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000738,CHOP TECK KIN,GENERAL TRADE,3100/C49,5/3/2024,INV0000004651,SO0000004697,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,10,PC,67.2,28,0,0,0,0,28,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9004104104104000738,CHOP TECK KIN,GENERAL TRADE,3100/C49,5/3/2024,INV0000004651,SO0000004697,,Inv,,21182545,LIPTON YELLOW LABEL SIP2 12X50X2G,Lipton,S,Confirmed,1,CS,103.68,103.68,0,0,0,0,103.68,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9005205205294026643,ECONMART MANTIN SDN BHD,MODERN TRADE,3100/E16,5/3/2024,INV0000004652,SO0000004699,,Inv,,69566708,LIPTON PACKET TEA EK 72X200G,Lipton,S,Confirmed,12,PC,408.24,68.04,0,0,0,0,68.04,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9005205205294026643,ECONMART MANTIN SDN BHD,MODERN TRADE,3100/E16,5/3/2024,INV0000004652,SO0000004699,,Inv,,69566723,LIPTON MT CLASSIC EK 24X12X20G,Lipton,S,Confirmed,24,PC,384,384,0,0,0,0,384,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336312000359,KEDAI RUNCIT AHMAD KHANAPI BIN UMAR,GENERAL TRADE,3000/A24,6/3/2024,INV0000004660,SO0000004710,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336312000359,KEDAI RUNCIT AHMAD KHANAPI BIN UMAR,GENERAL TRADE,3000/A24,6/3/2024,INV0000004660,SO0000004710,,Inv,,21182545,LIPTON YELLOW LABEL SIP2 12X50X2G,Lipton,S,Confirmed,1,CS,103.68,103.68,0,0,0,0,103.68,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336312000359,KEDAI RUNCIT AHMAD KHANAPI BIN UMAR,GENERAL TRADE,3000/A24,6/3/2024,INV0000004660,SO0000004710,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,23,PC,67.2,64.4,0,0,0,0,64.4,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336312000359,KEDAI RUNCIT AHMAD KHANAPI BIN UMAR,GENERAL TRADE,3000/A24,6/3/2024,INV0000004660,SO0000004710,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,2,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336312000359,KEDAI RUNCIT AHMAD KHANAPI BIN UMAR,GENERAL TRADE,3000/A24,6/3/2024,INV0000004660,SO0000004710,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336312000359,KEDAI RUNCIT AHMAD KHANAPI BIN UMAR,GENERAL TRADE,3000/A24,6/3/2024,INV0000004660,SO0000004710,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,23,PC,67.2,64.4,0,0,0,0,64.4,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336312000359,KEDAI RUNCIT AHMAD KHANAPI BIN UMAR,GENERAL TRADE,3000/A24,6/3/2024,INV0000004660,SO0000004710,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,23,PC,127.2,121.9,0,0,0,0,121.9,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336394024340,PASAR MINI BISMI ZAM ZAM,GENERAL TRADE,3000/Z23,6/3/2024,INV0000004661,SO0000004708,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,1,CS,127.2,127.2,0,0,0,0,127.2,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336394024340,PASAR MINI BISMI ZAM ZAM,GENERAL TRADE,3000/Z23,6/3/2024,INV0000004661,SO0000004708,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,S,Confirmed,12,PC,218.4,109.2,0,0,0,0,109.2,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336394024340,PASAR MINI BISMI ZAM ZAM,GENERAL TRADE,3000/Z23,6/3/2024,INV0000004661,SO0000004708,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,1,CS,67.2,67.2,0,0,0,0,67.2,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336394024340,PASAR MINI BISMI ZAM ZAM,GENERAL TRADE,3000/Z23,6/3/2024,INV0000004661,SO0000004708,,Inv,,69566727,LIPTON PBAG KAW EK P80 24X(80X2.3G),Lipton,S,Confirmed,12,PC,218.4,109.2,0,0,0,0,109.2,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336394024340,PASAR MINI BISMI ZAM ZAM,GENERAL TRADE,3000/Z23,6/3/2024,INV0000004661,SO0000004708,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,1,CS,67.2,67.2,0,0,0,0,67.2,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9038438438412000260,SOON LEE CASH & CARRY(WED&SAT),GENERAL TRADE,300S/205,6/3/2024,INV0000004662,SO0000004709,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9038438438412000260,SOON LEE CASH & CARRY(WED&SAT),GENERAL TRADE,300S/205,6/3/2024,INV0000004662,SO0000004709,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,12,PC,127.2,63.6,0,0,0,0,63.6,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9038438438412000260,SOON LEE CASH & CARRY(WED&SAT),GENERAL TRADE,300S/205,6/3/2024,INV0000004662,SO0000004709,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037237237294024363,YSA SURIA JAYA ENTERPRISE,GENERAL TRADE,300Y/126,6/3/2024,INV0000004663,SO0000004707,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,12,PC,127.2,63.6,0,0,0,0,63.6,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9038038038012000340,SHENG LONG ENTERPRISE,GENERAL TRADE,300S/176,6/3/2024,INV0000004664,SO0000004711,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9038038038012000340,SHENG LONG ENTERPRISE,GENERAL TRADE,300S/176,6/3/2024,INV0000004664,SO0000004711,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,23,PC,67.2,64.4,0,0,0,0,64.4,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037237237294029021,USG GLOBAL TRADING (87 PASAR MINI),GENERAL TRADE,300U/024,6/3/2024,INV0000004665,SO0000004715,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,S,Confirmed,12,PC,218.4,109.2,0,0,0,0,109.2,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037237237294029021,USG GLOBAL TRADING (87 PASAR MINI),GENERAL TRADE,300U/024,6/3/2024,INV0000004665,SO0000004715,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,23,PC,127.2,121.9,0,0,0,0,121.9,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037237237294029021,USG GLOBAL TRADING (87 PASAR MINI),GENERAL TRADE,300U/024,6/3/2024,INV0000004665,SO0000004715,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037237237294029021,USG GLOBAL TRADING (87 PASAR MINI),GENERAL TRADE,300U/024,6/3/2024,INV0000004665,SO0000004715,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,23,PC,67.2,64.4,0,0,0,0,64.4,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037237237294029021,USG GLOBAL TRADING (87 PASAR MINI),GENERAL TRADE,300U/024,6/3/2024,INV0000004665,SO0000004715,,Inv,,21182545,LIPTON YELLOW LABEL SIP2 12X50X2G,Lipton,S,Confirmed,1,CS,103.68,103.68,0,0,0,0,103.68,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037237237294029021,USG GLOBAL TRADING (87 PASAR MINI),GENERAL TRADE,300U/024,6/3/2024,INV0000004665,SO0000004715,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9038038038012000018,KIM HUAT SENG (MON CLOSE),GENERAL TRADE,300K/028,6/3/2024,INV0000004666,SO0000004712,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,23,PC,67.2,64.4,0,0,0,0,64.4,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9038038038012000018,KIM HUAT SENG (MON CLOSE),GENERAL TRADE,300K/028,6/3/2024,INV0000004666,SO0000004712,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494018111,GKA ENTERPRISE,GENERAL TRADE,300G/062,6/3/2024,INV0000004667,SO0000004714,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,6,PC,127.2,31.8,0,0,0,0,31.8,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494018111,GKA ENTERPRISE,GENERAL TRADE,300G/062,6/3/2024,INV0000004667,SO0000004714,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494018111,GKA ENTERPRISE,GENERAL TRADE,300G/062,6/3/2024,INV0000004667,SO0000004714,,Inv,,69566708,LIPTON PACKET TEA EK 72X200G,Lipton,S,Confirmed,3,PC,408.24,17.01,0,0,0,0,17.01,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494018111,GKA ENTERPRISE,GENERAL TRADE,300G/062,6/3/2024,INV0000004667,SO0000004714,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494018111,GKA ENTERPRISE,GENERAL TRADE,300G/062,6/3/2024,INV0000004667,SO0000004714,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,6,PC,127.2,31.8,0,0,0,0,31.8,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437413000132,SYARIKAT SIN HUP SENG,GENERAL TRADE,3000/S63,6/3/2024,INV0000004668,SO0000004713,,Inv,,69566727,LIPTON PBAG KAW EK P80 24X(80X2.3G),Lipton,S,Confirmed,1,CS,218.4,218.4,0,0,0,0,218.4,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437413000132,SYARIKAT SIN HUP SENG,GENERAL TRADE,3000/S63,6/3/2024,INV0000004668,SO0000004713,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,S,Confirmed,1,CS,218.4,218.4,0,0,0,0,218.4,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437413000132,SYARIKAT SIN HUP SENG,GENERAL TRADE,3000/S63,6/3/2024,INV0000004668,SO0000004713,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,12,PC,127.2,63.6,0,0,0,0,63.6,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437413000132,SYARIKAT SIN HUP SENG,GENERAL TRADE,3000/S63,6/3/2024,INV0000004668,SO0000004713,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,12,PC,127.2,63.6,0,0,0,0,63.6,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437413000132,SYARIKAT SIN HUP SENG,GENERAL TRADE,3000/S63,6/3/2024,INV0000004668,SO0000004713,,Inv,,21182545,LIPTON YELLOW LABEL SIP2 12X50X2G,Lipton,S,Confirmed,1,CS,103.68,103.68,0,0,0,0,103.68,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437413000132,SYARIKAT SIN HUP SENG,GENERAL TRADE,3000/S63,6/3/2024,INV0000004668,SO0000004713,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037937937994025691,MARKET STATION ENTERPRISE,GENERAL TRADE,300M/341,7/3/2024,INV0000004673,SO0000004720,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,6,PC,127.2,31.8,0,0,0,0,31.8,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037937937994025691,MARKET STATION ENTERPRISE,GENERAL TRADE,300M/341,7/3/2024,INV0000004673,SO0000004720,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037937937994025691,MARKET STATION ENTERPRISE,GENERAL TRADE,300M/341,7/3/2024,INV0000004673,SO0000004720,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,6,PC,127.2,31.8,0,0,0,0,31.8,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037937937994025691,MARKET STATION ENTERPRISE,GENERAL TRADE,300M/341,7/3/2024,INV0000004673,SO0000004720,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9038038038012000281,MAZNAH GEMILANG ENTERPRISE,GENERAL TRADE,300M/101,8/3/2024,INV0000004689,SO0000004738,,Inv,,21182545,LIPTON YELLOW LABEL SIP2 12X50X2G,Lipton,S,Confirmed,6,PC,103.68,51.84,0,0,0,0,51.84,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9038038038012000281,MAZNAH GEMILANG ENTERPRISE,GENERAL TRADE,300M/101,8/3/2024,INV0000004689,SO0000004738,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,F,Confirmed,5,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9038038038012000281,MAZNAH GEMILANG ENTERPRISE,GENERAL TRADE,300M/101,8/3/2024,INV0000004689,SO0000004738,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,46,PC,67.2,128.8,0,0,0,0,128.8,
